route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7658,5,4043478,Route 39 Doraville Station,0,226633,86454
7658,5,4037967,Route 39 Lindbergh Station,1,226680,86517
7658,5,4044925,Route 39 Lindbergh Station,1,227322,86517
7658,5,4037990,Route 39 Doraville Station,0,227579,86454
7658,5,4043440,Route 39 Doraville Station,0,226232,86454
7658,5,4028497,Route 39 Lindbergh Station,1,226596,86517
7658,5,4034825,Route 39 Lindbergh Station,1,226633,86517
7658,5,4048463,Route 39 Doraville Station,0,227051,86454
7658,5,4037989,Route 39 Doraville Station,0,227579,86454
7658,5,4037961,Route 39 Lindbergh Station,1,227579,86517
7658,5,4047210,Route 39 Doraville Station,0,227579,86454
7658,5,4047667,Route 39 Doraville Station,0,227640,86454
7658,5,4037963,Route 39 Lindbergh Station,1,227640,86517
7658,5,4033579,Route 39 Doraville Station,0,226633,86454
7658,5,4043473,Route 39 Lindbergh Station,1,226680,86517
7658,5,4025173,Route 39 Lindbergh Station,1,227579,86517
7658,5,4033909,Route 39 Doraville Station,0,227051,86454
7659,3,4029894,Route 42 - Lakewood Station,1,227140,86367
7659,3,4045602,Route 42- Five Points,0,227140,86501
7659,3,4050195,Route 42 - Lakewood Station,1,226359,86367
7659,3,4041462,Route 42 - Lakewood Station,1,227140,86367
7659,3,4049286,Route 42 - Lakewood Station,1,226359,86367
7659,3,4038691,Route 42 - Lakewood Station,1,227140,86367
7659,3,4023279,Route 42 - Lakewood Station,1,227140,86367
7659,3,4025250,Route 42 - Lakewood Station,1,227510,86367
7659,3,4030459,Route 42- Five Points,0,226359,86501
7659,3,4025240,Route 42- Five Points,0,227140,86501
7659,3,4043136,Route 42 - Lakewood Station,1,227140,86367
7659,3,4048989,Route 42- Five Points,0,227140,86501
7659,3,4023270,Route 42- Five Points,0,227510,86501
7659,3,4050194,Route 42- Five Points,0,227510,86501
7659,3,4038690,Route 42 - Lakewood Station,1,226359,86367
7659,3,4045709,Route 42- Five Points,0,226359,86501
7659,3,4038925,Route 42- Five Points,0,227140,86501
7659,3,4030461,Route 42- Five Points,0,227140,86501
7659,3,4038679,Route 42- Five Points,0,227510,86501
7659,3,4049287,Route 42 - Lakewood Station,1,227140,86367
7659,3,4048992,Route 42 - Lakewood Station,1,227510,86367
7659,3,4034593,Route 42 - Lakewood Station,1,226359,86367
7659,3,4038936,Route 42 - Lakewood Station,1,226359,86367
7659,3,4038935,Route 42 - Lakewood Station,1,227510,86367
7659,3,4030457,Route 42- Five Points,0,227510,86501
7659,3,4026538,Route 42- Five Points,0,226359,86501
7659,3,4035877,Route 42- Five Points,0,226359,86501
7659,3,4035527,Route 42 - Lakewood Station,1,227510,86367
7659,3,4033815,Route 42- Five Points,0,227510,86501
7659,3,4030458,Route 42- Five Points,0,227510,86501
7659,3,4043819,Route 42- Five Points,0,227140,86501
7659,3,4030460,Route 42- Five Points,0,226359,86501
7659,3,4028551,Route 42- Five Points,0,227510,86501
7659,3,4030469,Route 42 - Lakewood Station,1,226359,86367
7659,3,4023280,Route 42 - Lakewood Station,1,227140,86367
7659,3,4048330,Route 42 - Lakewood Station,1,227510,86367
7659,3,4043815,Route 42 - Lakewood Station,1,226359,86367
7659,3,4048790,Route 42- Five Points,0,226359,86501
7659,3,4039458,Route 42- Five Points,0,226359,86501
7659,3,4033063,Route 42- Five Points,0,227140,86501
7659,3,4034589,Route 42- Five Points,0,227140,86501
7659,3,4035882,Route 42 - Lakewood Station,1,227140,86367
7659,3,4043137,Route 42 - Lakewood Station,1,227510,86367
7659,3,4026545,Route 42 - Lakewood Station,1,227510,86367
7659,3,4035523,Route 42- Five Points,0,226359,86501
7659,3,4047320,Route 42 - Lakewood Station,1,226359,86367
7659,3,4045223,Route 42 - Lakewood Station,1,226359,86367
7659,3,4041463,Route 42 - Lakewood Station,1,227140,86367
7659,3,4033924,Route 42- Five Points,0,226359,86501
7659,3,4038924,Route 42- Five Points,0,227510,86501
7659,3,4041458,Route 42- Five Points,0,227140,86501
7659,3,4043816,Route 42- Five Points,0,227140,86501
7659,3,4048993,Route 42 - Lakewood Station,1,227140,86367
7659,3,4028561,Route 42 - Lakewood Station,1,226359,86367
7659,3,4049088,Route 42- Five Points,0,227140,86501
7659,3,4038934,Route 42 - Lakewood Station,1,227510,86367
7659,3,4025238,Route 42- Five Points,0,227510,86501
7659,3,4025239,Route 42- Five Points,0,226359,86501
7659,3,4049091,Route 42 - Lakewood Station,1,227140,86367
7659,3,4038680,Route 42- Five Points,0,227510,86501
7659,3,4026537,Route 42- Five Points,0,226359,86501
7659,3,4035217,Route 42 - Lakewood Station,1,226359,86367
7659,3,4026546,Route 42 - Lakewood Station,1,227510,86367
7659,3,4046125,Route 42 - Lakewood Station,1,227510,86367
7659,4,4033922,Route 42- Five Points,0,226899,86501
7659,4,4039459,Route 42 - Lakewood Station,1,226328,86367
7659,4,4045869,Route 42- Five Points,0,226899,86501
7659,4,4033820,Route 42 - Lakewood Station,1,226899,86367
7659,4,4049090,Route 42 - Lakewood Station,1,226328,86367
7659,4,4033928,Route 42 - Lakewood Station,1,226902,86367
7659,4,4043051,Route 42 - Lakewood Station,1,226899,86367
7659,4,4043480,Route 42- Five Points,0,226902,86501
7659,4,4034588,Route 42- Five Points,0,226328,86501
7659,4,4045095,Route 42 - Lakewood Station,1,226328,86367
7659,4,4041455,Route 42- Five Points,0,226902,86501
7659,4,4038923,Route 42- Five Points,0,226902,86501
7659,4,4041456,Route 42- Five Points,0,226328,86501
7659,4,4026535,Route 42- Five Points,0,226328,86501
7659,4,4026544,Route 42 - Lakewood Station,1,226902,86367
7659,4,4041457,Route 42- Five Points,0,226899,86501
7659,4,4038689,Route 42 - Lakewood Station,1,226328,86367
7659,4,4023269,Route 42- Five Points,0,226899,86501
7659,4,4041461,Route 42 - Lakewood Station,1,226328,86367
7659,4,4041460,Route 42 - Lakewood Station,1,226328,86367
7659,4,4047209,Route 42- Five Points,0,226328,86501
7659,4,4028550,Route 42- Five Points,0,226328,86501
7659,4,4042413,Route 42 - Lakewood Station,1,226328,86367
7659,4,4028557,Route 42 - Lakewood Station,1,226899,86367
7659,4,4025249,Route 42 - Lakewood Station,1,226899,86367
7659,4,4049087,Route 42- Five Points,0,226899,86501
7659,4,4049285,Route 42 - Lakewood Station,1,226899,86367
7659,4,4033923,Route 42- Five Points,0,226899,86501
7659,4,4043438,Route 42 - Lakewood Station,1,226328,86367
7659,4,4030468,Route 42 - Lakewood Station,1,226902,86367
7659,4,4025248,Route 42 - Lakewood Station,1,226902,86367
7659,4,4028549,Route 42- Five Points,0,226899,86501
7659,4,4025237,Route 42- Five Points,0,226899,86501
7659,4,4038932,Route 42 - Lakewood Station,1,226902,86367
7659,4,4025247,Route 42 - Lakewood Station,1,226899,86367
7659,4,4035876,Route 42- Five Points,0,226902,86501
7659,4,4028559,Route 42 - Lakewood Station,1,226899,86367
7659,4,4023278,Route 42 - Lakewood Station,1,226902,86367
7659,4,4044926,Route 42- Five Points,0,226328,86501
7659,4,4028560,Route 42 - Lakewood Station,1,226328,86367
7659,4,4048913,Route 42- Five Points,0,226328,86501
7659,4,4039457,Route 42- Five Points,0,226902,86501
7659,4,4026230,Route 42 - Lakewood Station,1,226902,86367
7659,4,4044928,Route 42 - Lakewood Station,1,226902,86367
7659,4,4038933,Route 42 - Lakewood Station,1,226899,86367
7659,4,4041243,Route 42- Five Points,0,226902,86501
7659,4,4035522,Route 42- Five Points,0,226328,86501
7659,4,4029893,Route 42 - Lakewood Station,1,226899,86367
7659,4,4028558,Route 42 - Lakewood Station,1,226899,86367
7659,4,4036625,Route 42 - Lakewood Station,1,226328,86367
7659,4,4043687,Route 42- Five Points,0,226328,86501
7659,4,4035526,Route 42 - Lakewood Station,1,226902,86367
7659,4,4026536,Route 42- Five Points,0,226899,86501
7659,4,4045787,Route 42- Five Points,0,226902,86501
7659,4,4030456,Route 42- Five Points,0,226328,86501
7659,4,4049280,Route 42- Five Points,0,226328,86501
7659,4,4038678,Route 42- Five Points,0,226902,86501
7659,4,4035881,Route 42 - Lakewood Station,1,226902,86367
7659,4,4038921,Route 42- Five Points,0,226899,86501
7659,4,4029878,Route 42- Five Points,0,226902,86501
7659,4,4038922,Route 42- Five Points,0,226902,86501
7659,5,4030464,Route 42 - Lakewood Station,1,227136,86367
7659,5,4026531,Route 42- Five Points,0,227580,86501
7659,5,4042414,Route 42- Five Points,0,226799,86534
7659,5,4029892,Route 42 - Lakewood Station,1,227136,86367
7659,5,4033817,Route 42 - Lakewood Station,1,227580,86367
7659,5,4043043,Route 42 - Lakewood Station,1,226597,86367
7659,5,4045870,Route 42- Five Points,0,226597,86501
7659,5,4049089,Route 42- Five Points,0,226799,86534
7659,5,4026541,Route 42 - Lakewood Station,1,226845,86367
7659,5,4035525,Route 42 - Lakewood Station,1,227580,86367
7659,5,4047802,Route 42 - Lakewood Station,1,226597,86367
7659,5,4034591,Route 42 - Lakewood Station,1,226845,86367
7659,5,4023283,Route 42 - Lakewood Station,1,226965,86196
7659,5,4044921,Route 42- Five Points,0,226597,86501
7659,5,4049663,Route 42 - Lakewood Station,1,226965,86196
7659,5,4043434,Route 42 - Lakewood Station,1,227580,86367
7659,5,4030455,Route 42- Five Points,0,226799,86501
7659,5,4023264,Route 42- Five Points,0,227136,86501
7659,5,4025245,Route 42 - Lakewood Station,1,227136,86367
7659,5,4038929,Route 42 - Lakewood Station,1,227580,86367
7659,5,4028563,Route 42 - Lakewood Station,1,226799,86196
7659,5,4049278,Route 42- Five Points,0,227580,86501
7659,5,4038938,Route 42 - Lakewood Station,1,226799,86196
7659,5,4025233,Route 42- Five Points,0,226597,86501
7659,5,4043685,Route 42 - Lakewood Station,1,227136,86367
7659,5,4026532,Route 42- Five Points,0,226845,86501
7659,5,4038918,Route 42- Five Points,0,227580,86501
7659,5,4025232,Route 42- Five Points,0,226597,86501
7659,5,4026549,Route 42 - Lakewood Station,1,226799,86196
7659,5,4045040,Route 42- Five Points,0,226965,86534
7659,5,4049665,Route 42- Five Points,0,227136,86501
7659,5,4038425,Route 42- Five Points,0,227580,86501
7659,5,4036621,Route 42- Five Points,0,226597,86501
7659,5,4023274,Route 42- Five Points,0,226799,86534
7659,5,4023282,Route 42 - Lakewood Station,1,226799,86196
7659,5,4023265,Route 42- Five Points,0,226845,86501
7659,5,4030463,Route 42- Five Points,0,226965,86534
7659,5,4048991,Route 42 - Lakewood Station,1,226597,86367
7659,5,4026540,Route 42- Five Points,0,226799,86534
7659,5,4038928,Route 42 - Lakewood Station,1,226597,86367
7659,5,4035879,Route 42- Five Points,0,226799,86534
7659,5,4049093,Route 42 - Lakewood Station,1,226799,86196
7659,5,4043684,Route 42 - Lakewood Station,1,226845,86367
7659,5,4049288,Route 42 - Lakewood Station,1,226965,86196
7659,5,4033813,Route 42- Five Points,0,226597,86501
7659,5,4049086,Route 42- Five Points,0,226799,86501
7659,5,4049662,Route 42 - Lakewood Station,1,226965,86196
7659,5,4045783,Route 42 - Lakewood Station,1,226965,86196
7659,5,4036623,Route 42 - Lakewood Station,1,226845,86367
7659,5,4041459,Route 42- Five Points,0,226965,86534
7659,5,4041467,Route 42 - Lakewood Station,1,226965,86196
7659,5,4049282,Route 42- Five Points,0,226799,86534
7659,5,4045097,Route 42- Five Points,0,226799,86534
7659,5,4044715,Route 42- Five Points,0,227580,86501
7659,5,4025234,Route 42- Five Points,0,227580,86501
7659,5,4034590,Route 42 - Lakewood Station,1,226597,86367
7659,5,4033822,Route 42 - Lakewood Station,1,226965,86196
7659,5,4038684,Route 42 - Lakewood Station,1,227580,86367
7659,5,4038930,Route 42 - Lakewood Station,1,226799,86367
7659,5,4047207,Route 42 - Lakewood Station,1,226799,86367
7659,5,4025235,Route 42- Five Points,0,226845,86501
7659,5,4043686,Route 42 - Lakewood Station,1,226597,86367
7659,5,4050105,Route 42- Five Points,0,226965,86534
7659,5,4043688,Route 42- Five Points,0,227580,86501
7659,5,4042416,Route 42- Five Points,0,226965,86534
7659,5,4045788,Route 42- Five Points,0,226965,86534
7659,5,4033926,Route 42 - Lakewood Station,1,226799,86367
7659,5,4050104,Route 42- Five Points,0,226845,86501
7659,5,4029891,Route 42- Five Points,0,226965,86534
7659,5,4045789,Route 42- Five Points,0,227136,86501
7659,5,4036627,Route 42 - Lakewood Station,1,226799,86196
7659,5,4023263,Route 42- Five Points,0,226597,86501
7659,5,4025244,Route 42 - Lakewood Station,1,226597,86367
7659,5,4049283,Route 42 - Lakewood Station,1,227580,86367
7659,5,4025252,Route 42 - Lakewood Station,1,226799,86196
7659,5,4048912,Route 42 - Lakewood Station,1,227580,86367
7659,5,4034587,Route 42- Five Points,0,226799,86501
7659,5,4033296,Route 42- Five Points,0,227136,86501
7659,5,4023275,Route 42- Five Points,0,226965,86534
7660,3,4026562,Route 47 - Chamblee Station,0,226341,86530
7660,3,4023298,Route 47 - Chamblee Station,0,226706,86530
7660,3,4028574,Route 47 - Chamblee Station,0,226706,86530
7660,3,4030476,Route 47- Broohaven Station,1,226341,86370
7660,3,4032682,Route 47 - Chamblee Station,0,226341,86530
7660,3,4049097,Route 47 - Chamblee Station,0,226341,86530
7660,3,4038698,Route 47- Broohaven Station,1,226341,86370
7660,3,4033931,Route 47- Broohaven Station,1,226341,86370
7660,3,4024661,Route 47- Broohaven Station,1,226341,86370
7660,3,4024666,Route 47 - Chamblee Station,0,226341,86530
7660,3,4028569,Route 47- Broohaven Station,1,226341,86370
7660,3,4038950,Route 47 - Chamblee Station,0,226706,86530
7660,3,4035886,Route 47- Broohaven Station,1,226706,86370
7660,3,4023291,Route 47- Broohaven Station,1,226341,86370
7660,3,4026561,Route 47 - Chamblee Station,0,226706,86530
7660,3,4041474,Route 47- Broohaven Station,1,226341,86370
7660,3,4045784,Route 47 - Chamblee Station,0,226341,86530
7660,3,4049295,Route 47 - Chamblee Station,0,226341,86530
7660,3,4035530,Route 47- Broohaven Station,1,226706,86370
7660,3,4047805,Route 47- Broohaven Station,1,226706,86370
7660,3,4030477,Route 47- Broohaven Station,1,226341,86370
7660,3,4028576,Route 47 - Chamblee Station,0,226341,86530
7660,3,4048911,Route 47- Broohaven Station,1,226706,86370
7660,3,4030475,Route 47- Broohaven Station,1,226706,86370
7660,3,4049294,Route 47 - Chamblee Station,0,226706,86530
7660,3,4035066,Route 47 - Chamblee Station,0,226341,86530
7660,3,4024665,Route 47 - Chamblee Station,0,226706,86530
7660,3,4026553,Route 47- Broohaven Station,1,226706,86370
7660,3,4038699,Route 47- Broohaven Station,1,226341,86370
7660,3,4033936,Route 47 - Chamblee Station,0,226341,86530
7660,3,4030486,Route 47 - Chamblee Station,0,226706,86530
7660,3,4041473,Route 47- Broohaven Station,1,226706,86370
7660,3,4041481,Route 47 - Chamblee Station,0,226341,86530
7660,3,4043045,Route 47- Broohaven Station,1,226341,86370
7660,3,4038951,Route 47 - Chamblee Station,0,226706,86530
7660,3,4045779,Route 47 - Chamblee Station,0,226706,86530
7660,3,4029896,Route 47- Broohaven Station,1,226706,86370
7660,3,4028575,Route 47 - Chamblee Station,0,226706,86530
7660,3,4043436,Route 47 - Chamblee Station,0,226706,86530
7660,3,4045867,Route 47- Broohaven Station,1,226706,86370
7660,3,4041472,Route 47- Broohaven Station,1,226706,86370
7660,3,4042412,Route 47 - Chamblee Station,0,226341,86530
7660,3,4047806,Route 47- Broohaven Station,1,226341,86370
7660,3,4034598,Route 47- Broohaven Station,1,226706,86370
7660,4,4035532,Route 47 - Chamblee Station,0,226405,86530
7660,4,4023297,Route 47 - Chamblee Station,0,226405,86530
7660,4,4034597,Route 47- Broohaven Station,1,226405,86370
7660,4,4023289,Route 47- Broohaven Station,1,226405,86370
7660,4,4045866,Route 47 - Chamblee Station,0,227538,86530
7660,4,4046426,Route 47 - Chamblee Station,0,226405,86530
7660,4,4042410,Route 47 - Chamblee Station,0,226405,86530
7660,4,4038702,Route 47 - Chamblee Station,0,227538,86530
7660,4,4043435,Route 47 - Chamblee Station,0,226405,86530
7660,4,4030485,Route 47 - Chamblee Station,0,227538,86530
7660,4,4032679,Route 47- Broohaven Station,1,226405,86370
7660,4,4041480,Route 47 - Chamblee Station,0,227538,86530
7660,4,4048910,Route 47 - Chamblee Station,0,227538,86530
7660,4,4041479,Route 47 - Chamblee Station,0,227538,86530
7660,4,4042409,Route 47- Broohaven Station,1,227538,86370
7660,4,4048998,Route 47 - Chamblee Station,0,227538,86530
7660,4,4048996,Route 47- Broohaven Station,1,226405,86370
7660,4,4045782,Route 47 - Chamblee Station,0,227538,86530
7660,4,4035885,Route 47- Broohaven Station,1,227538,86370
7660,4,4047208,Route 47 - Chamblee Station,0,227538,86530
7660,4,4028567,Route 47- Broohaven Station,1,226405,86370
7660,4,4045780,Route 47- Broohaven Station,1,227538,86370
7660,4,4030473,Route 47- Broohaven Station,1,227538,86370
7660,4,4032681,Route 47 - Chamblee Station,0,226405,86530
7660,4,4038942,Route 47- Broohaven Station,1,226405,86370
7660,4,4038697,Route 47- Broohaven Station,1,227538,86370
7660,4,4030474,Route 47- Broohaven Station,1,226405,86370
7660,4,4028568,Route 47- Broohaven Station,1,226405,86370
7660,4,4024660,Route 47- Broohaven Station,1,227538,86370
7660,4,4041471,Route 47- Broohaven Station,1,227538,86370
7660,4,4035887,Route 47 - Chamblee Station,0,227538,86530
7660,4,4026560,Route 47 - Chamblee Station,0,226405,86530
7660,4,4023287,Route 47- Broohaven Station,1,227538,86370
7660,4,4033930,Route 47- Broohaven Station,1,227538,86370
7660,4,4034601,Route 47 - Chamblee Station,0,226405,86530
7660,4,4026233,Route 47- Broohaven Station,1,227538,86370
7660,4,4033935,Route 47 - Chamblee Station,0,227538,86530
7660,4,4045781,Route 47 - Chamblee Station,0,226405,86530
7660,4,4038948,Route 47 - Chamblee Station,0,226405,86530
7660,4,4047803,Route 47- Broohaven Station,1,226405,86370
7660,4,4023286,Route 47- Broohaven Station,1,227538,86370
7660,4,4038949,Route 47 - Chamblee Station,0,226405,86530
7660,4,4023290,Route 47- Broohaven Station,1,226405,86370
7660,4,4023288,Route 47- Broohaven Station,1,226405,86370
7660,5,4049292,Route 47 - Chamblee Station,0,226378,86530
7660,5,4023294,Route 47 - Chamblee Station,0,226700,86530
7660,5,4049291,Route 47 - Chamblee Station,0,226700,86530
7660,5,4041477,Route 47 - Chamblee Station,0,226700,86530
7660,5,4043047,Route 47- Broohaven Station,1,226700,86370
7660,5,4026556,Route 47 - Chamblee Station,0,226378,86530
7660,5,4045868,Route 47- Broohaven Station,1,226378,86370
7660,5,4049744,Route 47 - Chamblee Station,0,226378,86530
7660,5,4038946,Route 47 - Chamblee Station,0,226378,86530
7660,5,4035528,Route 47- Broohaven Station,1,226700,86370
7660,5,4047804,Route 47 - Chamblee Station,0,226700,86530
7660,5,4038695,Route 47- Broohaven Station,1,226378,86370
7660,5,4033823,Route 47- Broohaven Station,1,226378,86370
7660,5,4043437,Route 47- Broohaven Station,1,226700,86370
7660,5,4026555,Route 47 - Chamblee Station,0,226378,86530
7660,5,4042411,Route 47 - Chamblee Station,0,226378,86530
7660,5,4038943,Route 47 - Chamblee Station,0,226700,86530
7660,5,4026551,Route 47- Broohaven Station,1,226378,86370
7660,5,4035531,Route 47 - Chamblee Station,0,226378,86530
7660,5,4034595,Route 47- Broohaven Station,1,226700,86370
7660,5,4049096,Route 47 - Chamblee Station,0,226378,86530
7660,5,4026232,Route 47- Broohaven Station,1,226700,86370
7660,5,4043476,Route 47- Broohaven Station,1,226378,86370
7660,5,4028564,Route 47- Broohaven Station,1,226378,86370
7660,5,4025253,Route 47- Broohaven Station,1,226700,86370
7660,5,4038945,Route 47 - Chamblee Station,0,226700,86530
7660,5,4035529,Route 47- Broohaven Station,1,226378,86370
7660,5,4034600,Route 47 - Chamblee Station,0,226378,86530
7660,5,4023284,Route 47- Broohaven Station,1,226378,86370
7660,5,4035884,Route 47- Broohaven Station,1,226378,86370
7660,5,4046427,Route 47- Broohaven Station,1,226378,86370
7660,5,4023295,Route 47 - Chamblee Station,0,226378,86530
7660,5,4025255,Route 47- Broohaven Station,1,226378,86370
7660,5,4043044,Route 47 - Chamblee Station,0,226378,86530
7660,5,4026550,Route 47- Broohaven Station,1,226700,86370
7660,5,4038944,Route 47 - Chamblee Station,0,226700,86530
7660,5,4024662,Route 47 - Chamblee Station,0,226700,86530
7660,5,4038694,Route 47- Broohaven Station,1,226700,86370
7660,5,4041468,Route 47- Broohaven Station,1,226700,86370
7660,5,4025254,Route 47- Broohaven Station,1,226700,86370
7660,5,4044922,Route 47 - Chamblee Station,0,226700,86530
7660,5,4023285,Route 47- Broohaven Station,1,226378,86370
7660,5,4030481,Route 47 - Chamblee Station,0,226700,86530
7660,5,4038693,Route 47- Broohaven Station,1,226700,86370
7660,5,4038939,Route 47- Broohaven Station,1,226700,86370
7660,5,4030482,Route 47 - Chamblee Station,0,226700,86530
7660,5,4033933,Route 47 - Chamblee Station,0,226700,86530
7660,5,4041478,Route 47 - Chamblee Station,0,226378,86530
7661,3,4030510,Route 49- Moreland Drive/ Woodland Ave,1,227025,86427
7661,3,4026579,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4030509,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4044936,Route 49- Moreland Drive/ Woodland Ave,1,227025,86427
7661,3,4036106,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4036099,Route 49- Five Points Station,0,226896,86470
7661,3,4038723,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4048018,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4034606,Route 49- Five Points Station,0,227025,86470
7661,3,4038725,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4041489,Route 49- Five Points Station,0,227025,86470
7661,3,4028603,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4049664,Route 49- Five Points Station,0,226422,86470
7661,3,4023309,Route 49- Five Points Station,0,226422,86470
7661,3,4038965,Route 49- Five Points Station,0,226896,86470
7661,3,4024691,Route 49- Moreland Drive/ Woodland Ave,1,227025,86427
7661,3,4033940,Route 49- Five Points Station,0,226422,86470
7661,3,4034605,Route 49- Five Points Station,0,226422,86470
7661,3,4035069,Route 49- Five Points Station,0,226422,86470
7661,3,4038724,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4049123,Route 49- Moreland Drive/ Woodland Ave,1,227025,86427
7661,3,4023323,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4049008,Route 49- Moreland Drive/ Woodland Ave,1,227025,86427
7661,3,4049302,Route 49- Five Points Station,0,226896,86470
7661,3,4038966,Route 49- Five Points Station,0,226896,86470
7661,3,4024682,Route 49- Five Points Station,0,227025,86470
7661,3,4026128,Route 49- Five Points Station,0,227025,86470
7661,3,4030508,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4024680,Route 49- Five Points Station,0,226896,86470
7661,3,4030497,Route 49- Five Points Station,0,226896,86470
7661,3,4035536,Route 49- Five Points Station,0,227025,86470
7661,3,4049301,Route 49- Five Points Station,0,226422,86470
7661,3,4024679,Route 49- Five Points Station,0,226422,86470
7661,3,4042423,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4024681,Route 49- Five Points Station,0,227025,86470
7661,3,4049107,Route 49- Moreland Drive/ Woodland Ave,1,227025,86427
7661,3,4028602,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4041488,Route 49- Five Points Station,0,226422,86470
7661,3,4043046,Route 49- Five Points Station,0,226896,86470
7661,3,4028586,Route 49- Five Points Station,0,226896,86470
7661,3,4041244,Route 49- Moreland Drive/ Woodland Ave,1,227025,86427
7661,3,4049007,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4026127,Route 49- Five Points Station,0,226422,86470
7661,3,4038722,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4023324,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4049004,Route 49- Five Points Station,0,227025,86470
7661,3,4026568,Route 49- Five Points Station,0,226896,86470
7661,3,4023310,Route 49- Five Points Station,0,227025,86470
7661,3,4035074,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4032689,Route 49- Five Points Station,0,226896,86470
7661,3,4048017,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4023311,Route 49- Five Points Station,0,227025,86470
7661,3,4033945,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4028587,Route 49- Five Points Station,0,226896,86470
7661,3,4030511,Route 49- Moreland Drive/ Woodland Ave,1,227025,86427
7661,3,4043056,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4041497,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4045103,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4041496,Route 49- Moreland Drive/ Woodland Ave,1,226422,86427
7661,3,4030496,Route 49- Five Points Station,0,226896,86470
7661,3,4023308,Route 49- Five Points Station,0,226422,86470
7661,3,4041498,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4038964,Route 49- Five Points Station,0,226896,86470
7661,3,4024690,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,3,4045094,Route 49- Five Points Station,0,226896,86470
7661,3,4028604,Route 49- Moreland Drive/ Woodland Ave,1,226896,86427
7661,4,4043058,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4030506,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4038711,Route 49- Five Points Station,0,227144,86470
7661,4,4026566,Route 49- Five Points Station,0,227144,86470
7661,4,4035540,Route 49- Moreland Drive/ Woodland Ave,1,226558,86427
7661,4,4023306,Route 49- Five Points Station,0,227144,86470
7661,4,4044938,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4034611,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4028585,Route 49- Five Points Station,0,226558,86470
7661,4,4030507,Route 49- Moreland Drive/ Woodland Ave,1,226558,86427
7661,4,4024689,Route 49- Moreland Drive/ Woodland Ave,1,226558,86427
7661,4,4045104,Route 49- Five Points Station,0,226558,86470
7661,4,4035535,Route 49- Five Points Station,0,227144,86470
7661,4,4028583,Route 49- Five Points Station,0,227144,86470
7661,4,4030495,Route 49- Five Points Station,0,226558,86470
7661,4,4049100,Route 49- Five Points Station,0,227144,86470
7661,4,4028600,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4030505,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4023321,Route 49- Moreland Drive/ Woodland Ave,1,226558,86427
7661,4,4038721,Route 49- Moreland Drive/ Woodland Ave,1,226558,86427
7661,4,4038713,Route 49- Five Points Station,0,226558,86470
7661,4,4024675,Route 49- Five Points Station,0,227144,86470
7661,4,4028584,Route 49- Five Points Station,0,226558,86470
7661,4,4023319,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4038714,Route 49- Five Points Station,0,226558,86470
7661,4,4030494,Route 49- Five Points Station,0,227144,86470
7661,4,4049124,Route 49- Five Points Station,0,227144,86470
7661,4,4024676,Route 49- Five Points Station,0,227144,86470
7661,4,4038972,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4047213,Route 49- Moreland Drive/ Woodland Ave,1,226558,86427
7661,4,4026578,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4036105,Route 49- Moreland Drive/ Woodland Ave,1,227144,86427
7661,4,4023322,Route 49- Moreland Drive/ Woodland Ave,1,226558,86427
